Timestamp;Te_Amb;Te_Amb_21h;Te_WE_VL1;Te_WE_RL;Te_VL2_Act;Te_VL3_Act;Te_KO_HG;Te_KO_AS;Te_KO_SG;Te_KO_KS;Te_KO_VD_2;Te_KO_VD_p;Te_KO_Ko;Te_WW1_Ob;Te_WW1_Un;Te_WW2_Ob;Te_WW2_Un;Te_HK1_Ra;Te_HK1_VL;Te_HK2_Ra;Te_HK2_VL;Te_HK3_Ra;Te_HK3_VL;Te_HK4_Ra;Te_HK4_VL;Te_HK5_Ra;Te_HK5_VL;Te_HK6_Ra;Te_HK6_VL;Te_PO_Po;Te_SO1_Ko;Te_SO1_Ob;Te_SO2_Ko;Te_SO2_Ob;Te_SO3_Ko;Te_SO3_Ob;KO_Status;WW1_Status;WW2_Status;PO1_Status;HK1_HeatSt;HK2_HeatSt;HK3_HeatSt;HK4_HeatSt;HK5_HeatSt;HK6_HeatSt;KK1_CoolSt;KK2_CoolSt;KK3_CoolSt;KK4_CoolSt;KK5_CoolSt;KK6_CoolSt;WE_Stu1_St;WE_Stu2_St;WE_Stu3_St;WE_Stu4_St;WE_Stu5_St;HB_Out01;HB_Out02;HB_Out03;HB_Out04;HB_Out05;HB_Out06;HB_Out07;HB_Out08;HB_Out09;HB_Out10;HB_Out11;HB_Out12;HB_Out13;HB_Out14;HB_Out15;HB_Out16;HB_Out17;HB_Out18;HB_Out19;HB_Out20;HB_Out21;HB_Out22;HB_Out23;HB_Out24;HB_Out25;HB_Out26;HB_Out27;HB_Out28;HB_Out29;HB_Out30;HB_Out31;AT_VerEisG;AT_KalVal;AT_Status;AL_MaxTeHG;AL_MaxTeVD;AL_HP;AL_LP;AL_TH;AL_SHKette;AL_I07_1;AL_I07_2;AL_I07_3;AL_I07_4;AL_I07_5;AL_I07_6;AL_WE_Stu2;AL_WE_Stu3;AL_WE_Stu4;AL_WE_Stu5;AL_WMZ;AL_KoFrost;Hour_WE_S1;Hour_WE_S2;Hour_WE_S3;Hour_WE_S4;Hour_WE_S5;WE_Einsch;DI_TarifSt;SK_BasisW2;SH_BasisW2;SM_OefWert;WMZ_actn;WMZ_kWh;GF_FlowV;FA_Spe_Act;
2021-10-07 15:36:30;11.9;11.4;23.0;22.2;28.1;28.1;20.5;---;21.7;19.8;---;16.8;20.9;---;---;---;---;22.3;26.6;19.4;22.4;22.3;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:36:45;11.9;11.4;23.0;22.2;28.1;28.1;20.5;---;21.7;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:37:00;12.1;11.4;23.0;22.2;28.1;28.1;20.5;---;21.7;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.4;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:37:15;11.9;11.4;22.9;22.2;28.2;28.2;20.5;---;21.7;19.8;---;16.8;20.9;---;---;---;---;22.3;26.6;19.2;22.4;22.3;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:37:31;11.9;11.4;22.9;22.2;28.1;28.1;20.5;---;21.7;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:37:45;11.9;11.4;23.0;22.2;28.1;28.1;20.5;---;21.7;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:38:00;12.1;11.4;23.0;22.2;28.1;28.1;20.5;---;21.7;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:38:15;12.1;11.4;23.0;22.2;28.1;28.1;20.5;---;21.7;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:38:30;11.9;11.4;23.0;22.2;28.0;28.0;20.5;---;21.7;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.0;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:38:45;12.1;11.4;23.0;22.2;28.1;28.1;20.5;---;21.7;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:39:00;11.9;11.4;23.0;22.2;28.1;28.1;20.5;---;21.7;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:39:15;12.1;11.4;23.0;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:39:30;12.2;11.4;23.0;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:39:45;11.9;11.4;23.0;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.3;26.6;19.2;22.4;22.3;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:40:00;11.9;11.4;23.0;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:40:15;11.9;11.4;23.0;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.4;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:40:30;11.9;11.4;23.0;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.3;26.6;19.2;22.4;22.3;27.3;---;---;---;---;---;---;---;---;139.2;---;28.0;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:40:45;12.2;11.4;23.0;22.2;28.1;28.1;20.6;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:41:00;11.8;11.4;23.0;22.2;28.0;28.0;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.3;26.6;19.2;22.4;22.3;27.3;---;---;---;---;---;---;---;---;139.2;---;28.0;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:41:15;11.9;11.4;23.0;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.3;26.6;19.2;22.4;22.3;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:41:31;11.9;11.4;23.0;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.4;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:41:45;12.1;11.4;22.9;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:42:00;11.9;11.4;23.0;22.2;28.0;28.0;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.0;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:42:15;12.1;11.4;23.0;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:42:30;12.1;11.4;23.0;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:42:45;12.1;11.4;23.0;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:43:00;11.9;11.4;22.9;22.2;28.1;28.1;20.6;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.3;26.4;19.2;22.4;22.3;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:43:15;12.1;11.4;23.0;22.2;28.0;28.0;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.0;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:43:30;12.1;11.4;22.9;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.6;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:43:45;11.8;11.4;22.9;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.4;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:44:00;12.1;11.4;23.0;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.4;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:44:15;11.9;11.4;23.0;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.4;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:44:30;11.9;11.4;23.0;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.4;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:44:45;12.1;11.4;22.9;22.2;28.0;28.0;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.3;26.6;19.2;22.4;22.3;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:45:00;12.1;11.4;22.9;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.4;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:45:15;12.1;11.4;23.0;22.2;28.1;28.1;20.6;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.4;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:45:30;12.1;11.4;23.0;22.2;28.0;28.0;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.4;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.0;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:45:45;12.1;11.4;22.9;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.4;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:46:00;12.1;11.4;22.9;22.2;28.1;28.1;20.6;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.4;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:46:15;12.1;11.4;23.0;22.2;28.1;28.1;20.6;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.1;26.4;19.2;22.4;22.1;27.3;---;---;---;---;---;---;---;---;139.2;---;28.0;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
2021-10-07 15:46:30;11.9;11.4;22.9;22.2;28.1;28.1;20.5;---;21.8;19.8;---;16.8;20.9;---;---;---;---;22.3;26.4;19.2;22.4;22.3;27.3;---;---;---;---;---;---;---;---;139.2;---;28.1;---;---;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3832;0;0;0;0;4231;0;100.00;100.00;4.00;0;50230;---;0;
