Timestamp;Te_Amb;Te_Amb_21h;Te_WE_VL1;Te_WE_RL;Te_VL2_Act;Te_VL3_Act;Te_KO_HG;Te_KO_AS;Te_KO_SG;Te_KO_KS;Te_KO_VD_2;Te_KO_VD_p;Te_KO_Ko;Te_WW1_Ob;Te_WW1_Un;Te_WW2_Ob;Te_WW2_Un;Te_HK1_Ra;Te_HK1_VL;Te_HK2_Ra;Te_HK2_VL;Te_HK3_Ra;Te_HK3_VL;Te_HK4_Ra;Te_HK4_VL;Te_HK5_Ra;Te_HK5_VL;Te_HK6_Ra;Te_HK6_VL;Te_PO_Po;Te_SO1_Ko;Te_SO1_Ob;Te_SO2_Ko;Te_SO2_Ob;Te_SO3_Ko;Te_SO3_Ob;KO_Status;WW1_Status;WW2_Status;PO1_Status;HK1_HeatSt;HK2_HeatSt;HK3_HeatSt;HK4_HeatSt;HK5_HeatSt;HK6_HeatSt;KK1_CoolSt;KK2_CoolSt;KK3_CoolSt;KK4_CoolSt;KK5_CoolSt;KK6_CoolSt;WE_Stu1_St;WE_Stu2_St;WE_Stu3_St;WE_Stu4_St;WE_Stu5_St;HB_Out01;HB_Out02;HB_Out03;HB_Out04;HB_Out05;HB_Out06;HB_Out07;HB_Out08;HB_Out09;HB_Out10;HB_Out11;HB_Out12;HB_Out13;HB_Out14;HB_Out15;HB_Out16;HB_Out17;HB_Out18;HB_Out19;HB_Out20;HB_Out21;HB_Out22;HB_Out23;HB_Out24;HB_Out25;HB_Out26;HB_Out27;HB_Out28;HB_Out29;HB_Out30;HB_Out31;AT_VerEisG;AT_KalVal;AT_Status;AL_MaxTeHG;AL_MaxTeVD;AL_HP;AL_LP;AL_TH;AL_SHKette;AL_I07_1;AL_I07_2;AL_I07_3;AL_I07_4;AL_I07_5;AL_I07_6;AL_WE_Stu2;AL_WE_Stu3;AL_WE_Stu4;AL_WE_Stu5;AL_WMZ;AL_KoFrost;Hour_WE_S1;Hour_WE_S2;Hour_WE_S3;Hour_WE_S4;Hour_WE_S5;WE_Einsch;DI_TarifSt;SK_BasisW2;SH_BasisW2;SM_OefWert;WMZ_actn;WMZ_kWh;GF_FlowV;FA_Spe_Act;
2021-11-30 20:26:30;2.8;0.7;37.7;32.5;34.4;34.4;60.8;---;-3.9;31.5;---;-3.9;12.1;---;---;---;---;22.7;34.0;12.9;19.5;22.7;31.5;---;---;---;---;---;---;---;---;139.2;---;34.4;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;73.00;69.00;14369;53695;39.6;100;
2021-11-30 20:26:45;2.6;0.7;37.5;32.6;34.4;34.4;61.3;---;-3.4;31.4;---;-4.1;12.1;---;---;---;---;22.9;34.0;12.9;19.6;22.9;31.5;---;---;---;---;---;---;---;---;139.2;---;34.4;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;73.00;72.00;13438;53695;39.3;100;
2021-11-30 20:27:00;2.8;0.7;37.5;32.8;34.4;34.4;62.0;---;-2.8;31.4;---;-4.3;12.1;---;---;---;---;22.7;34.1;12.9;19.6;22.7;31.5;---;---;---;---;---;---;---;---;139.2;---;34.4;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;73.00;73.00;12889;53695;39.3;100;
2021-11-30 20:27:15;2.6;0.7;37.6;32.6;34.4;34.4;62.5;---;-2.1;31.5;---;-4.3;12.1;---;---;---;---;22.7;34.1;12.9;19.5;22.7;31.5;---;---;---;---;---;---;---;---;139.2;---;34.4;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;73.00;73.00;13712;53695;39.3;100;
2021-11-30 20:27:30;2.9;0.7;37.6;32.6;34.5;34.5;63.0;---;-1.6;31.5;---;-4.4;12.1;---;---;---;---;22.7;34.1;12.9;19.6;22.7;31.6;---;---;---;---;---;---;---;---;139.2;---;34.5;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;73.00;76.00;13438;53695;39.3;100;
2021-11-30 20:27:45;2.6;0.7;37.5;32.6;34.5;34.5;63.4;---;-1.5;31.5;---;-4.5;12.2;---;---;---;---;22.9;34.1;12.9;19.6;22.9;31.6;---;---;---;---;---;---;---;---;139.2;---;34.5;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;73.00;76.00;13438;53695;39.3;100;
2021-11-30 20:28:00;2.6;0.7;37.3;32.8;34.5;34.5;63.9;---;-1.0;31.5;---;-4.6;12.2;---;---;---;---;22.7;34.3;12.9;19.5;22.7;31.6;---;---;---;---;---;---;---;---;139.2;---;34.5;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;73.00;76.00;12246;53695;39.0;100;
2021-11-30 20:28:15;2.8;0.7;37.6;32.8;34.6;34.6;64.3;---;-0.7;31.5;---;-4.6;12.4;---;---;---;---;22.9;34.3;12.9;19.6;22.9;31.6;---;---;---;---;---;---;---;---;139.2;---;34.6;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;76.00;83.00;13063;53695;39.0;100;
2021-11-30 20:28:30;2.8;0.7;37.5;32.6;34.6;34.6;64.8;---;-0.4;31.5;---;-4.6;12.4;---;---;---;---;22.7;34.4;12.9;19.6;22.7;31.6;---;---;---;---;---;---;---;---;139.2;---;34.6;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;76.00;83.00;13438;53695;39.3;100;
2021-11-30 20:28:45;2.6;0.7;37.3;32.4;34.6;34.6;65.2;---;-0.1;31.5;---;-4.6;12.5;---;---;---;---;22.9;34.4;12.9;19.6;22.9;31.6;---;---;---;---;---;---;---;---;139.2;---;34.5;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;76.00;83.00;13438;53695;39.3;100;
2021-11-30 20:29:00;2.8;0.7;37.2;32.8;34.6;34.6;65.5;---;0.1;31.5;---;-4.6;12.7;---;---;---;---;22.9;34.4;12.9;19.6;22.9;31.6;---;---;---;---;---;---;---;---;139.2;---;34.6;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;76.00;83.00;12066;53695;39.3;100;
2021-11-30 20:29:15;2.8;0.7;37.5;32.8;34.6;34.6;65.9;---;0.4;31.8;---;-4.4;12.8;---;---;---;---;22.9;34.4;12.9;19.6;22.9;31.7;---;---;---;---;---;---;---;---;139.2;---;34.6;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;76.00;83.00;12889;53695;39.3;100;
2021-11-30 20:29:30;2.8;0.7;37.5;32.6;34.7;34.7;66.1;---;0.5;31.6;---;-4.4;13.0;---;---;---;---;22.9;34.4;12.9;19.6;22.9;31.7;---;---;---;---;---;---;---;---;139.2;---;34.7;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;76.00;83.00;13438;53695;39.3;100;
2021-11-30 20:29:45;2.6;0.7;37.5;32.9;34.7;34.7;66.5;---;0.7;31.8;---;-4.3;13.1;---;---;---;---;22.9;34.4;12.9;19.6;22.9;31.7;---;---;---;---;---;---;---;---;139.2;---;34.7;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;76.00;83.00;12615;53695;39.3;100;
2021-11-30 20:30:00;2.9;0.7;37.7;32.9;34.7;34.7;66.8;---;0.8;32.0;---;-4.3;13.4;---;---;---;---;22.7;34.5;12.9;19.6;22.7;31.7;---;---;---;---;---;---;---;---;139.2;---;34.7;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;76.00;83.00;13264;53695;39.6;100;
2021-11-30 20:30:15;2.8;0.7;37.6;32.8;34.7;34.7;66.9;---;0.7;31.6;---;-4.3;13.6;---;---;---;---;22.7;34.5;12.9;19.6;22.7;31.7;---;---;---;---;---;---;---;---;139.2;---;34.7;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;79.00;86.00;13163;53698;39.3;100;
2021-11-30 20:30:30;2.6;0.7;37.6;33.1;34.7;34.7;66.9;---;0.5;31.9;---;-4.2;13.7;---;---;---;---;22.7;34.4;12.9;19.6;22.7;31.7;---;---;---;---;---;---;---;---;139.2;---;34.7;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;79.00;86.00;12341;53698;39.3;100;
2021-11-30 20:30:45;2.8;0.7;37.8;32.8;34.8;34.8;67.2;---;0.1;32.1;---;-4.2;14.0;---;---;---;---;22.7;34.5;12.9;19.6;22.7;31.7;---;---;---;---;---;---;---;---;139.2;---;34.8;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;79.00;86.00;13607;53698;39.0;100;
2021-11-30 20:31:00;2.6;0.7;37.6;32.8;34.8;34.8;67.1;---;-0.7;32.0;---;-3.9;14.2;---;---;---;---;22.9;34.5;12.9;19.6;22.9;31.7;---;---;---;---;---;---;---;---;139.2;---;34.8;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;79.00;82.00;13163;53698;39.3;100;
2021-11-30 20:31:15;2.8;0.7;37.6;33.1;34.8;34.8;66.5;---;-1.6;32.0;---;-3.6;14.5;---;---;---;---;22.9;34.5;12.9;19.6;22.9;31.7;---;---;---;---;---;---;---;---;139.2;---;34.8;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;79.00;79.00;12246;53698;39.3;100;
2021-11-30 20:31:30;2.5;0.7;38.0;33.2;34.8;34.8;66.0;---;-2.1;32.4;---;-3.5;14.6;---;---;---;---;22.7;34.6;12.9;19.6;22.7;31.8;---;---;---;---;---;---;---;---;139.2;---;34.8;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;79.00;79.00;13264;53698;39.6;100;
2021-11-30 20:31:45;2.8;0.7;38.0;32.8;35.0;35.0;65.6;---;-2.7;32.1;---;-3.5;15.0;---;---;---;---;22.9;34.6;12.9;19.6;22.9;31.8;---;---;---;---;---;---;---;---;139.2;---;35.0;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;79.00;77.00;14260;53698;39.3;100;
2021-11-30 20:32:00;2.6;0.7;37.7;32.9;35.0;35.0;65.0;---;-3.3;31.8;---;-3.5;15.2;---;---;---;---;22.9;34.6;12.9;19.6;22.9;31.8;---;---;---;---;---;---;---;---;139.2;---;35.0;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;79.00;74.00;13063;53698;39.0;100;
2021-11-30 20:32:15;2.8;0.7;37.9;33.1;35.0;35.0;64.7;---;-3.9;32.0;---;-3.5;15.3;---;---;---;---;22.7;34.6;12.9;19.6;22.7;31.8;---;---;---;---;---;---;---;---;139.2;---;35.0;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;77.00;72.00;13163;53698;39.3;100;
2021-11-30 20:32:30;2.6;0.7;38.0;32.6;35.0;35.0;63.9;---;-4.3;32.0;---;-3.5;15.4;---;---;---;---;22.7;34.7;12.9;19.6;22.7;31.8;---;---;---;---;---;---;---;---;139.2;---;35.0;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;77.00;70.00;13986;53698;39.0;100;
2021-11-30 20:32:45;2.6;0.7;37.8;33.0;35.0;35.0;63.3;---;-4.5;31.8;---;-3.5;15.4;---;---;---;---;22.9;34.7;12.9;19.6;22.9;31.8;---;---;---;---;---;---;---;---;139.2;---;35.0;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;77.00;70.00;13163;53698;39.3;100;
2021-11-30 20:33:00;2.6;0.7;37.9;32.8;35.0;35.0;62.8;---;-4.5;31.8;---;-3.6;15.3;---;---;---;---;22.7;34.7;12.9;19.6;22.7;31.8;---;---;---;---;---;---;---;---;139.2;---;35.0;---;---;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4086;0;0;0;0;4528;0;100.00;77.00;70.00;13986;53698;39.3;100;
